"zip","id","formattedAddress","addressLine1","addressLine2","city","state","zipCode","county","latitude","longitude","propertyType","listingType","bedrooms","bathrooms","squareFootage","lotSize","yearBuilt","status","price","listedDate","removedDate","daysOnMarket"
"1","5789-Lonerise-Ln,-Columbus,-OH-43026","5789 Lonerise Ln, Columbus, OH 43026","5789 Lonerise Ln",NA,"Columbus","OH","43026","Franklin",39.9918,-83.1623,"Single Family",NA,3,2,1193,NA,NA,"Inactive",1975,"2024-02-14T00:00:00.000Z","2024-02-23T00:00:00.000Z",9
"1","4943-Singleton-Dr,-Unit-13B,-Hilliard,-OH-43026","4943 Singleton Dr, Unit 13B, Hilliard, OH 43026","4943 Singleton Dr","Unit 13B","Hilliard","OH","43026","Franklin",40.0101,-83.1419,"Condo",NA,2,2,839,436,1990,"Inactive",1750,"2024-02-05T00:00:00.000Z","2024-02-21T00:00:00.000Z",16
"1","2370-Walborn-Dr,-Hilliard,-OH-43026","2370 Walborn Dr, Hilliard, OH 43026","2370 Walborn Dr",NA,"Hilliard","OH","43026","Franklin",40.0005,-83.1607,"Single Family",NA,3,2.5,2036,NA,NA,"Inactive",2500,"2024-01-29T00:00:00.000Z","2024-02-20T00:00:00.000Z",22
"1","5691-Saucony-Dr,-Columbus,-OH-43026","5691 Saucony Dr, Columbus, OH 43026","5691 Saucony Dr",NA,"Columbus","OH","43026","Franklin",39.9973,-83.1589,"Single Family",NA,3,2.5,1647,NA,NA,"Inactive",2290,"2024-02-01T00:00:00.000Z","2024-02-19T00:00:00.000Z",18
"1","5691-Saucony-Dr,-Hilliard,-OH-43026","5691 Saucony Dr, Hilliard, OH 43026","5691 Saucony Dr",NA,"Hilliard","OH","43026","Franklin",39.9973,-83.1589,"Single Family",NA,3,2.5,1647,NA,NA,"Inactive",2290,"2023-02-17T00:00:00.000Z","2024-02-17T00:00:00.000Z",365
"1","5039-Inspiration-Dr,-Columbus,-OH-43026","5039 Inspiration Dr, Columbus, OH 43026","5039 Inspiration Dr",NA,"Columbus","OH","43026","Franklin",40.0137,-83.1454,"Single Family",NA,3,2.5,1542,NA,NA,"Inactive",2305,"2024-02-14T00:00:00.000Z","2024-02-16T00:00:00.000Z",2
"1","2760-Lyndley-Ct,-Hilliard,-OH-43026","2760 Lyndley Ct, Hilliard, OH 43026","2760 Lyndley Ct",NA,"Hilliard","OH","43026","Franklin",40.0088,-83.1442,"Single Family",NA,3,2,1336,6534,1990,"Inactive",2095,"2024-01-30T00:00:00.000Z","2024-02-15T00:00:00.000Z",16
"1","4336-Creekbend-Dr,-Hilliard,-OH-43026","4336 Creekbend Dr, Hilliard, OH 43026","4336 Creekbend Dr",NA,"Hilliard","OH","43026","Franklin",40.0389,-83.1812,"Single Family",NA,4,2.5,2494,11761,2005,"Inactive",3800,"2023-12-27T00:00:00.000Z","2024-02-10T00:00:00.000Z",45
"1","5175-Wyandot-Pl,-Hilliard,-OH-43026","5175 Wyandot Pl, Hilliard, OH 43026","5175 Wyandot Pl",NA,"Hilliard","OH","43026","Franklin",40.0263,-83.154,"Single Family",NA,5,2,972,7405,1959,"Inactive",2500,"2023-12-16T00:00:00.000Z","2024-01-20T00:00:00.000Z",35
"1","5915-Brookmont-Dr,-Hilliard,-OH-43026","5915 Brookmont Dr, Hilliard, OH 43026","5915 Brookmont Dr",NA,"Hilliard","OH","43026","Franklin",40.003,-83.1668,"Single Family",NA,3,3,1662,NA,NA,"Inactive",2300,"2023-12-06T00:00:00.000Z","2024-01-18T00:00:00.000Z",43
"1","1778-Ridgebury-Dr,-Hilliard,-OH-43026","1778 Ridgebury Dr, Hilliard, OH 43026","1778 Ridgebury Dr",NA,"Hilliard","OH","43026","Franklin",39.9866,-83.1582,"Single Family",NA,2,1,832,NA,1994,"Inactive",1495,"2023-11-01T00:00:00.000Z","2024-01-14T00:00:00.000Z",74
"1","4569-Tremont-Club-Dr,-Hilliard,-OH-43026","4569 Tremont Club Dr, Hilliard, OH 43026","4569 Tremont Club Dr",NA,"Hilliard","OH","43026","Franklin",40.0457,-83.1447,"Condo",NA,3,2.5,1932,NA,NA,"Inactive",2800,"2023-12-03T00:00:00.000Z","2024-01-14T00:00:00.000Z",42
